Edad,Sexo,Estatura,Peso,DiasDeporte
40,mujer,177.6,84.6,0
7,mujer,125.2,22.6,0
2,mujer,86.2,11.7,0
57,hombre,180.1,88.5,0
53,hombre,178.4,58.900000000000006,5
9,mujer,144,55.7,0
5,mujer,112,18.2,0
64,hombre,172.1,87.4,0
60,hombre,180.3,86.7,4
65,hombre,178.2,118.5,0
31,hombre,184.3,113.6,3
5,mujer,117.3,23.5,0
44,mujer,159,88.7,0
76,hombre,180,83.6,0
9,hombre,136.3,24.8,0
15,mujer,163,89.4,2
54,hombre,191.2,78.5,0
8,hombre,136.5,42.7,0
63,hombre,178.8,63.7,7
20,mujer,166.3,50,4
48,hombre,167.2,74.1,0
40,hombre,168.6,78.1,0
30,hombre,183.3,94.3,3
43,mujer,161.7,84.8,0
26,hombre,175.1,64.5,2
46,hombre,173.9,50.2,3
54,mujer,156.3,93.8,0
22,hombre,178.5,108.5,2
19,mujer,168.1,97,0
14,mujer,162,49,7
32,mujer,166.7,164.5,0
1,mujer,NA,10.1,0
25,mujer,153.9,52.1,0
79,hombre,170.6,59.599999999999994,4
36,hombre,176.8,76,0
17,hombre,175.6,89.4,5
36,mujer,156.7,66.6,2
1,mujer,NA,14,0
30,mujer,166.8,80.6,4
4,hombre,104.2,17,0
34,mujer,163.5,63.5,0
32,mujer,176.9,75.5,3
4,hombre,114.3,20.5,0
13,hombre,175.2,72.9,6
14,mujer,158.2,79.1,0
37,hombre,186.8,223,0
35,hombre,193.8,138.6,0
12,hombre,155.4,34.1,3
74,mujer,155.1,49.9,0
76,mujer,159,83.1,0
20,hombre,182,55.400000000000006,7
42,hombre,175.9,74.3,5
49,hombre,180,112.1,0
58,hombre,177,101.7,0
28,mujer,168.7,83.1,0
17,mujer,170.4,60,2
15,hombre,175.5,65.3,2
23,mujer,161.7,75.3,2
66,hombre,175.7,68.3,4
45,mujer,163.5,69.8,0
27,hombre,177.1,93.1,0
23,hombre,166.8,69.6,3
55,hombre,179.4,48.6,5
33,mujer,153.1,86.4,0
72,mujer,149.6,49.3,7
35,hombre,179.6,94.8,0
74,hombre,167.6,80.9,0
80,mujer,144,46.5,0
10,mujer,133,30.9,0
21,hombre,170.8,67.8,4
17,hombre,179.6,79.2,2
31,mujer,156.1,61.3,0
42,hombre,175.6,76.6,5
13,mujer,171.3,45.4,4
52,hombre,186.2,98.2,3
20,hombre,176.1,96.2,3
54,mujer,146.6,58.2,0
30,mujer,161.9,73.7,0
18,mujer,148.5,44.5,0
14,hombre,160.3,40.7,5
70,hombre,169.6,73,7
71,mujer,156.9,70.2,3
24,mujer,153.1,55.2,2
71,mujer,148.5,44.5,0
54,hombre,175.7,129,0
11,hombre,145.1,36,0
49,hombre,183.4,74,4
67,mujer,162.9,51.9,5
80,hombre,178.7,97.8,0
28,mujer,156.4,53.4,3
20,mujer,168.9,73.8,0
63,mujer,173.6,83.7,2
16,mujer,157.3,44.2,1
1,mujer,NA,12.9,0
5,hombre,117.8,20.5,0
39,mujer,158.4,170.2,0
44,hombre,183.9,121.5,0
65,hombre,174.6,80.6,0
59,mujer,154.9,67.6,3
43,mujer,164.4,63.1,0
80,hombre,174.3,86.8,0
65,mujer,157.2,63.5,0
41,hombre,171.4,61.7,0
41,hombre,178.4,75.2,2
24,mujer,162.3,95.7,4
1,hombre,NA,11.9,0
2,hombre,90.5,14.1,0
37,hombre,165.8,94,2
13,hombre,166.5,50.3,3
17,hombre,180.3,49.7,7
28,hombre,172.3,71.7,3
60,mujer,153.8,74,0
80,hombre,165.4,84.3,0
60,hombre,175.3,91.6,3
13,hombre,147.9,24.1,3
28,hombre,172.3,75.8,0
50,hombre,180.5,108.9,0
11,mujer,157.6,46.5,0
54,mujer,166,67,4
32,mujer,164.1,85.7,0
67,mujer,146.6,87.6,0
43,hombre,174.2,75.3,6
1,mujer,NA,10.7,0
70,hombre,168.8,81.4,0
18,hombre,171.7,73.3,0
80,hombre,169.1,91,4
12,hombre,163.4,36.4,7
21,hombre,176.5,99.3,0
3,hombre,NA,NA,0
36,hombre,182.1,78.8,2
12,hombre,168.2,53.1,7
7,mujer,127,25.9,0
45,hombre,182.4,84.8,3
44,hombre,187.8,104,2
77,mujer,168.6,98.5,0
62,hombre,176.6,84.9,2
57,hombre,167.2,68.1,0
52,mujer,163.7,64.7,2
28,hombre,177.8,72,5
28,hombre,172,74.8,0
4,hombre,114.7,21.6,0
29,mujer,172.2,71.7,0
36,mujer,168.4,109.9,0
67,mujer,156.5,37.8,7
58,hombre,177.6,78.5,1
62,mujer,167.7,102.5,0
23,hombre,NA,NA,0
29,mujer,157.1,57.7,0
6,hombre,112.9,18.5,0
54,mujer,169.3,56.900000000000006,6
17,mujer,156.5,63.3,2
35,hombre,170.9,59.3,4
73,mujer,150.8,66.6,0
35,hombre,167.2,83.2,0
75,hombre,166.3,54.1,0
45,mujer,163.2,98.3,0
49,mujer,160.3,61.599999999999994,5
18,mujer,173.1,165,0
1,hombre,NA,13.1,0
48,mujer,171.3,65.8,5
47,mujer,154,62.099999999999994,3
37,hombre,184.9,74.7,0
0,mujer,NA,8.6,0
71,hombre,172.9,76.5,0
66,mujer,164.6,64.7,5
28,mujer,163.9,44.5,7
63,hombre,178.2,78.9,4
18,hombre,182.8,88.7,1
47,hombre,162.8,94.5,0
22,hombre,170.1,60.599999999999994,3
19,hombre,180.3,74.6,2
64,mujer,164.5,59.7,3
26,mujer,160.4,64.7,0
73,mujer,159,67.9,0
12,mujer,162.2,41.5,6
9,mujer,NA,NA,0
54,hombre,178.3,83.8,0
2,hombre,86.2,12.2,0
44,hombre,165.6,56.3,2
42,hombre,176,84.1,0
72,mujer,171,62.400000000000006,3
55,hombre,173,74.3,0
44,hombre,175.3,84.6,5
24,mujer,177.1,145.7,0
68,mujer,NA,NA,0
8,mujer,121,23,0
17,hombre,180.1,123.7,3
9,hombre,138.4,52.5,0
42,mujer,163.4,75.4,5
0,mujer,NA,2.8,0
13,mujer,153.7,58.2,3
80,hombre,174.5,75.5,0
20,mujer,168.6,63.3,1
34,mujer,153.9,53.1,0
41,mujer,156.6,62,3
2,hombre,88.2,13.1,0
65,hombre,176.3,77.8,5
13,mujer,165.7,80,0
72,hombre,181.7,78,3
46,hombre,176.8,84.4,0
41,hombre,176.6,115.7,1
4,mujer,105.8,18,0
14,hombre,186.7,69.5,3
20,hombre,182.6,90.7,0
6,hombre,126.3,26.1,0
56,hombre,177.4,85.9,0
7,mujer,130.4,30.6,0
50,hombre,175.4,104.4,0
71,hombre,167.6,77.5,0
20,hombre,179.5,77.7,1
37,hombre,170.5,78.7,0
1,hombre,NA,13.6,0
51,mujer,172.7,64.1,0
18,mujer,158.8,53.4,1
29,mujer,155.4,38.7,0
67,hombre,159.8,62.5,0
12,hombre,153.1,39.3,2
78,mujer,159.2,78.7,0
62,mujer,146.6,83,0
58,mujer,155.2,96.9,0
61,mujer,163.9,72.9,0
48,mujer,167.3,122.3,1
16,hombre,165.9,49.7,7
66,hombre,169.4,59.900000000000006,7
5,mujer,115.5,19.7,0
37,mujer,167.2,100.5,0
72,hombre,171.3,66.7,6
2,hombre,91.7,17.7,0
17,hombre,171.6,86.5,0
21,hombre,174.5,50.5,4
26,mujer,162.1,69,0
66,hombre,169.8,91.4,0
16,hombre,170.9,80,5
57,hombre,176.9,88.4,0
42,hombre,185.2,85.7,2
74,mujer,153.3,46.5,0
47,mujer,164.8,51.4,5
29,hombre,168.6,65.8,7
63,mujer,154.7,80,0
38,mujer,162.6,74.8,0
73,mujer,150.2,70.4,4
49,mujer,168.6,69.3,0
63,mujer,163.2,43.9,2
65,hombre,172.2,67.6,3
19,hombre,182.5,112.8,4
65,hombre,164.7,101.4,0
60,mujer,156.4,46.8,5
9,mujer,136.4,30,0
34,hombre,182.3,77.6,4
64,hombre,173.3,93.6,3
4,mujer,105.3,16.2,0
21,hombre,184.1,74.7,3
11,hombre,142.3,33.9,0
59,mujer,168.4,82.3,0
16,mujer,158.8,76.6,6
38,hombre,186.5,187.1,2
0,hombre,NA,7.5,0
1,mujer,NA,11.3,0
17,mujer,163,51.5,0
14,mujer,164.6,67.9,5
20,mujer,160.6,52,4
5,hombre,102.7,14.9,0
28,hombre,174.1,78,4
80,hombre,170.2,59.3,3
70,mujer,161.1,106.6,0
57,hombre,170.4,56.4,0
63,mujer,160.6,75.1,3
0,mujer,NA,5.4,0
50,hombre,162,83.6,0
80,hombre,NA,NA,0
24,hombre,178.5,60.5,3
77,hombre,170.2,78,5
5,mujer,115.2,21.1,0
53,mujer,161.5,66.1,2
28,hombre,195,111.3,7
39,hombre,171.2,81.2,3
45,hombre,185.9,100.7,0
5,mujer,121.3,32.9,0
5,mujer,120.9,31.6,0
14,hombre,174.1,66.5,7
75,hombre,170.3,66.6,7
3,mujer,99.2,15.6,0
0,hombre,NA,10.4,0
39,hombre,178.1,119,0
62,mujer,156.7,87.3,0
48,mujer,163.4,71.4,2
24,hombre,169,83.6,3
44,mujer,162.2,40.1,7
35,hombre,174.8,76.7,1
80,mujer,155.8,53.6,3
12,hombre,151.2,58.5,2
47,mujer,165.3,85.2,2
51,hombre,175.7,101.8,1
8,hombre,123.3,23.8,0
73,hombre,176.6,125.1,2
25,hombre,186,79.4,4
50,hombre,184.3,97.2,3
7,hombre,118.1,22.3,0
38,mujer,163.6,94.5,1
1,hombre,NA,11.2,0
10,hombre,133.6,32.9,0
52,hombre,180.8,128.4,0
40,hombre,169.3,91.1,0
36,mujer,165.3,62.2,0
11,mujer,158.1,46.8,0
52,mujer,153.1,41.1,2
2,hombre,97.8,16.9,0
35,mujer,156.1,50.8,1
45,hombre,171.8,81,3
2,mujer,94.4,13.5,0
24,mujer,160,81.7,5
53,hombre,183.3,77.4,0
67,hombre,175.5,102,0
4,hombre,108.6,18.9,0
25,mujer,170.2,58.2,0
53,mujer,167.5,56.2,3
38,mujer,163,74.5,2
80,mujer,157.9,95.9,0
40,hombre,169.2,84.5,0
21,mujer,151.6,39.7,0
69,hombre,178.4,105.1,0
60,hombre,172.3,89.1,0
10,hombre,146.5,53.4,0
11,mujer,156.2,59.1,0
31,mujer,152.5,109.6,0
45,mujer,157.9,67.2,0
31,mujer,156,90.7,2
67,hombre,166.3,54.099999999999994,7
9,hombre,125.6,25,0
39,mujer,147.8,58.8,0
22,hombre,166.5,74.4,0
45,mujer,155.5,59.2,0
1,hombre,NA,12.5,0
24,mujer,158.4,48.8,3
1,mujer,NA,10.6,0
12,hombre,164.5,74.7,5
33,mujer,165.2,62.599999999999994,2
35,mujer,169.6,103.5,2
2,hombre,89.6,13.3,0
18,mujer,175.6,75.2,2
22,mujer,158.5,62.599999999999994,3
20,hombre,166,85.6,5
65,hombre,166.8,70.9,3
15,hombre,165,53.6,3
39,mujer,168.2,65.5,0
30,mujer,163.5,95.6,7
61,mujer,155.4,65.9,0
26,hombre,179.5,70.9,3
74,mujer,152.3,68.9,0
65,hombre,163.1,58.2,0
16,hombre,175.3,55.3,7
49,mujer,166.2,59.3,0
67,hombre,187,103,1
36,mujer,155.8,97.8,2
23,mujer,165.1,51.9,4
33,mujer,167.1,81.9,0
1,mujer,NA,11.8,0
5,mujer,111.1,21.7,0
60,hombre,187.8,89.6,4
21,hombre,186.1,84.4,7
16,hombre,168.8,65.5,2
80,hombre,175.5,69,0
14,hombre,173,41.8,7
11,mujer,146.3,38.7,0
1,hombre,NA,10.8,0
50,hombre,175.3,77.9,4
0,mujer,NA,10.1,0
17,mujer,154.1,34.1,6
3,mujer,95.3,11.7,0
28,hombre,186.6,93.2,0
11,mujer,154.5,40.2,0
60,mujer,163.4,56.2,3
28,mujer,161.7,75.5,0
57,mujer,174.7,125.3,0
34,mujer,162.2,74.9,0
32,hombre,180.3,77.8,2
6,mujer,114.4,18.4,0
68,mujer,156.2,100.7,0
4,mujer,107.4,17,0
51,mujer,165.5,52.1,7
62,hombre,176.6,83,0
0,mujer,NA,8.1,0
25,hombre,182.6,103.7,1
30,hombre,184.3,99.9,2
24,mujer,157.9,78.1,3
25,hombre,188.3,92.3,0
64,hombre,166,71.2,0
19,hombre,169.1,71.6,0
2,hombre,93.8,15,0
21,hombre,188.4,67.8,5
20,hombre,169.7,53,0
9,hombre,150.4,52.6,0
50,mujer,157.5,59.8,0
8,hombre,124.9,29.6,0
29,hombre,172.7,90.3,0
15,hombre,159.3,58.8,0
70,mujer,153.3,69.6,0
7,mujer,128.8,24.5,0
49,hombre,172.6,77.1,0
1,mujer,NA,10.6,0
29,mujer,172.4,70.8,0
12,mujer,159,37.8,5
62,hombre,182.5,85.8,0
29,hombre,173.3,82.7,0
22,hombre,175.6,61.7,4
19,mujer,162.1,59.6,0
5,mujer,124,31.2,0
55,hombre,182.1,76.3,7
9,mujer,138.8,31,0
70,mujer,160.8,116.8,0
71,mujer,163.3,62.4,0
11,mujer,153.1,82.7,0
8,mujer,128.5,31.1,0
46,hombre,179.5,65.2,1
30,hombre,172.6,109.1,0
8,mujer,119.1,21.7,0
5,mujer,110.5,19.6,0
65,mujer,170.1,85.4,5
12,hombre,144.4,28.3,1
17,mujer,156.6,47.7,5
63,hombre,175.3,64.1,0
60,mujer,163.6,57.8,2
30,hombre,186.6,89.6,0
40,mujer,164.9,48.3,1
50,mujer,167.6,68.2,1
4,mujer,112.1,18.1,0
40,hombre,188.9,91.3,0
47,mujer,155.4,69.1,0
21,hombre,174.7,68.3,1
23,mujer,166.7,69.8,4
75,hombre,177.4,67.4,2
4,hombre,105.3,19,0
26,mujer,168.4,50.2,0
40,hombre,185.1,98.6,2
31,mujer,174.5,59.7,2
61,mujer,160.1,120.4,0
21,hombre,176.9,58.4,1
64,mujer,165.4,82.3,0
80,hombre,182.2,81.6,7
45,hombre,179.9,135.5,0
0,mujer,NA,5.9,0
30,hombre,178.3,75,5
24,mujer,168.7,58.7,0
2,mujer,NA,12.6,0
34,mujer,158.4,65.8,0
9,hombre,137.7,35.6,0
16,hombre,174.4,87.6,5
41,mujer,160.9,47,7
48,hombre,175.4,79.8,0
31,mujer,177.9,74.4,5
4,mujer,112.2,18.4,0
36,mujer,149.5,68.6,0
54,mujer,154.7,112.3,0
63,hombre,175.8,80.1,2
53,hombre,174,72,5
65,mujer,163.8,94.2,0
38,mujer,164.5,86.7,0
0,mujer,NA,7.6,0
7,hombre,126.7,33.7,0
32,mujer,163.1,77.4,0
72,hombre,177.6,98.5,0
39,mujer,166.9,48.5,6
58,hombre,183.9,77.1,3
10,hombre,145.3,60.6,0
52,hombre,184.3,72.1,0
2,mujer,97.5,16.5,0
25,hombre,181.5,90,1
29,hombre,185.4,114.7,3
42,mujer,153.7,70,0
5,hombre,121.7,28.7,0
6,hombre,116.5,29.2,0
6,mujer,121,25,0
80,hombre,155,56.3,3
38,mujer,171.5,65.4,1
61,mujer,164.3,104.5,0
7,mujer,133.2,31.9,0
46,mujer,174.2,87.3,0
34,mujer,167.8,114.6,2
33,hombre,180.7,84,1
25,mujer,155.5,49,3
60,hombre,163.1,49.9,0
48,hombre,185.9,106.9,7
58,mujer,169.6,60.5,4
80,mujer,155,71.4,0
7,hombre,129.6,26.2,0
69,hombre,153.2,61.5,0
25,mujer,154.2,39.6,2
19,mujer,167.4,89.3,3
23,hombre,174.6,81.9,0
16,mujer,166.4,71.1,3
16,mujer,150.5,68.8,0
66,mujer,171.9,48.5,3
37,mujer,164.2,119,3
64,mujer,168.9,89.7,0
49,mujer,160.6,143.4,0
46,hombre,162.8,78.7,3
3,hombre,107.7,20.1,0
36,hombre,163,73.5,0
32,hombre,188.6,68.7,1
7,hombre,135.5,35.2,0
79,hombre,161.7,79.2,0
6,mujer,118.7,21.5,0
39,hombre,164.7,104.5,0
64,mujer,154.3,82,0
3,mujer,101.7,15.5,0
4,mujer,103.5,19,0
21,mujer,159.8,56.7,2
42,hombre,168.9,86.6,1
49,hombre,178.4,91.3,7
5,hombre,108.7,19.5,0
16,hombre,166.2,57.6,0
19,mujer,169.1,53.3,0
48,mujer,159.1,96.2,0
51,hombre,176.3,91.8,0
11,hombre,151.1,39.1,0
30,hombre,181.5,129.4,0
10,mujer,134,35.9,0
69,mujer,148.5,72.4,0
6,mujer,120.9,20.9,0
4,hombre,112.9,30.8,0
7,mujer,134.2,28.4,0
31,hombre,170.8,96,2
64,hombre,170.9,60,5
67,mujer,164.3,114.1,0
37,hombre,178.1,75.9,2
18,hombre,174.3,73.7,5
5,mujer,110.5,19.8,0
60,hombre,185.3,97.4,4
3,hombre,95.5,15.5,0
75,hombre,159.3,71.2,1
6,hombre,117.8,20.4,0
22,mujer,159.6,51.4,4
55,hombre,178.7,89,2
21,mujer,158.8,122.4,3
25,mujer,175.5,63.599999999999994,3
47,mujer,167.1,92,0
41,mujer,156.4,70.3,0
34,mujer,155.9,46.5,0
41,mujer,150.8,56.4,0
44,mujer,165.8,64.2,0
47,hombre,177.9,75.3,0
18,mujer,158.8,73,0
36,hombre,165.8,75.6,2
71,mujer,142.7,39,5
38,hombre,182,98.9,3
70,hombre,177.6,83.7,0
15,mujer,NA,NA,3
65,hombre,175.2,100,0
62,hombre,181.2,95.9,0
27,mujer,170.3,154.5,0
5,mujer,113.8,19.7,0
51,mujer,168.1,70.4,0
8,mujer,126.3,25.7,0
6,mujer,113,20.4,0
41,hombre,168.9,76.6,0
15,hombre,170.9,62.599999999999994,5
42,hombre,167.7,58.8,4
53,hombre,171.5,90.9,0
53,hombre,183,89.6,0
17,mujer,166.3,98.7,3
7,hombre,120.2,21.9,0
51,mujer,169.6,45.5,4
38,hombre,175.2,98.1,4
23,mujer,160.9,48.7,3
61,hombre,168.7,54.7,3
32,hombre,173.7,78.4,0
22,hombre,176,65.2,3
4,hombre,107.2,17.4,0
30,hombre,172.3,78.5,4
63,mujer,159,95.1,0
43,mujer,161.3,54.4,3
35,mujer,155.6,90.8,0
48,mujer,148.8,65.6,3
38,mujer,163,94.8,3
16,hombre,188.2,91.3,3
55,mujer,162.4,56,3
5,hombre,109,21.2,0
50,hombre,165.4,67.4,3
29,hombre,175,103.5,0
60,mujer,171.9,90.5,1
80,mujer,156.3,86.5,0
41,hombre,182,151.6,3
51,mujer,167.9,105.2,0
80,hombre,175,59.8,0
71,mujer,166.3,100.5,0
44,mujer,165.8,70.1,0
22,mujer,157.9,51.5,0
10,hombre,143.6,45.8,0
34,mujer,166.1,91.8,0
67,hombre,169.9,76.8,2
11,hombre,141.7,31.1,0
40,mujer,172.9,60.5,3
48,mujer,169.4,106.6,1
35,hombre,175.4,70.5,5
22,mujer,164,164.1,0
47,hombre,175.8,61,5
56,mujer,157.2,81.9,2
60,mujer,167.1,88,0
37,hombre,165.3,87.9,5
38,mujer,169.1,91.1,0
49,hombre,169.6,51.6,3
55,hombre,180.3,105.1,0
37,hombre,169.3,95.4,1
49,mujer,162.2,44.5,3
16,mujer,159,84.3,0
21,hombre,175,58.7,5
26,hombre,182.1,99.3,0
13,hombre,166.9,70.8,0
31,mujer,159,89,0
32,mujer,158,95.4,0
57,hombre,166.3,68.8,1
39,mujer,160.2,63.4,0
28,hombre,176.4,81.8,6
35,mujer,148.2,89.4,0
80,hombre,166.1,78.4,0
61,mujer,180.4,71.9,4
30,mujer,164.9,68.7,0
4,mujer,105.1,17.2,0
42,hombre,175,86.7,0
57,mujer,169.3,81.4,0
25,mujer,170.1,72.1,0
40,hombre,171.3,115.5,1
32,hombre,177.1,61.2,5
8,mujer,128.8,23.5,0
16,mujer,163.6,41.9,5
38,mujer,164.4,102.2,0
48,hombre,173.1,61.3,1
14,mujer,154.8,53.9,2
73,mujer,160.5,75.3,7
10,hombre,148,43.9,0
3,mujer,95.7,13.5,0
14,hombre,174.6,50,7
57,hombre,178.1,87.3,2
7,mujer,135.4,43.3,0
22,mujer,154.3,81.7,0
14,mujer,157.3,44.8,7
7,hombre,129,23.6,0
30,mujer,167.9,92.5,1
13,mujer,169.3,48.3,6
2,mujer,86.3,12.5,0
80,hombre,NA,NA,0
2,mujer,NA,NA,0
72,hombre,169.6,64.7,0
2,hombre,89.6,13.4,0
27,hombre,189.4,108.4,0
44,hombre,167.9,107.3,0
4,hombre,108.3,19.5,0
26,hombre,NA,NA,5
38,hombre,173.7,79.9,1
33,hombre,170.4,64.7,0
52,hombre,174.2,67.7,0
52,mujer,157.4,60.6,0
20,hombre,182.6,98.7,7
46,mujer,160.7,60.9,0
64,mujer,158.6,53.5,4
76,hombre,163.3,66.6,7
80,mujer,168.7,61.5,0
12,hombre,156.5,47.4,0
15,hombre,182.6,65.4,0
52,mujer,152.6,38.4,7
15,hombre,174.1,89.3,0
48,hombre,185.4,78.5,0
12,hombre,159.9,62.900000000000006,6
59,mujer,164.4,91.8,0
37,mujer,159,86.1,0
63,hombre,179.3,96.3,0
80,mujer,157.9,54.3,7
41,mujer,164,71.8,0
18,hombre,190.6,81.6,5
5,hombre,113.7,19.1,0
37,hombre,182.8,83.7,7
13,hombre,164.9,37.8,5
39,hombre,190.9,113.8,4
45,mujer,160.6,80.5,0
26,hombre,180,98.1,4
43,mujer,157,42,7
36,mujer,176.8,108.3,2
23,mujer,156.4,101.1,1
77,mujer,155.9,61.5,0
36,hombre,180.7,87.8,0
20,hombre,170.4,86.6,2
11,hombre,164.1,52.9,0
48,mujer,161.5,63.1,0
29,mujer,157.9,79.2,0
46,mujer,172.3,97.7,0
42,mujer,161.8,45.9,7
80,hombre,166.6,78.6,0
43,hombre,182.3,143.3,0
34,hombre,177.8,73,0
15,hombre,165,64.9,5
0,hombre,NA,11.2,0
63,hombre,187.3,88.6,0
2,hombre,90.6,14.5,0
76,mujer,166.3,71.2,0
55,hombre,176.7,74.6,0
9,mujer,150.9,36.2,0
31,mujer,158.9,59,1
34,mujer,159.8,60.7,0
64,mujer,151.7,55.8,7
53,hombre,184.9,138.8,0
26,mujer,170.3,149,0
52,mujer,168.8,82.6,5
66,mujer,163.8,77.2,0
51,mujer,174.5,76.5,3
6,hombre,116,21.9,0
39,hombre,182.8,62.2,0
11,hombre,173.9,76.7,0
46,mujer,NA,NA,0
43,mujer,166.2,68,5
25,mujer,168.8,68.9,2
35,hombre,169.7,80.3,0
0,hombre,NA,6.2,0
30,mujer,158.4,63,0
80,hombre,161.6,75,0
7,hombre,125,24.9,0
39,mujer,167.5,84.8,3
21,mujer,168.6,74.5,0
38,mujer,162.3,76.3,1
4,hombre,109,19.5,0
73,hombre,167.4,85.5,3
48,hombre,177.1,63.9,0
13,mujer,163.5,82.7,3
60,mujer,170.7,103.4,0
42,mujer,167.4,89.6,3
17,mujer,158,58.3,4
8,mujer,135,31.3,0
40,mujer,163.4,56.8,0
49,hombre,165,68.6,2
12,mujer,162.5,35.6,4
21,hombre,176.4,67,0
40,hombre,180.2,117.1,0
80,hombre,181.6,106.3,0
80,mujer,158.5,76.1,0
56,hombre,190.3,96.1,0
26,mujer,165.7,59.1,3
41,mujer,164.5,71.9,0
40,mujer,162.7,91.3,0
23,hombre,170.9,78.1,0
4,hombre,116.5,21.4,0
44,hombre,178.5,56.5,7
38,mujer,170.3,78,5
25,hombre,174,71.3,4
4,hombre,102.1,16.2,0
56,hombre,175.8,77.9,7
25,mujer,167.5,48.8,4
50,mujer,160,77.3,1
42,mujer,153.7,79.5,0
80,mujer,159.3,76.2,0
25,mujer,162.5,63.7,5
59,mujer,173.9,74.2,3
57,hombre,173.5,115.9,3
14,hombre,167.8,55.3,2
2,mujer,84.5,12.6,0
33,mujer,165.9,188.9,0
5,mujer,114.1,19.8,0
26,mujer,160.7,55.900000000000006,7
36,hombre,179.1,109.4,0
80,mujer,159.3,87.2,0
55,hombre,173.1,67.5,5
25,hombre,179,74.1,5
22,hombre,173.8,63.099999999999994,3
31,mujer,158.5,85.6,5
1,mujer,NA,10.1,0
51,mujer,168.2,49.5,4
30,hombre,168.4,77.7,0
24,hombre,168,85.9,4
18,mujer,154.7,66.5,0
37,mujer,171.1,58,0
11,hombre,132.5,34.7,0
20,mujer,166.5,61.7,0
14,hombre,173.3,57.2,0
15,mujer,157.2,40.7,4
26,mujer,155.1,107,2
40,hombre,170.4,81.5,0
24,mujer,156.8,83,0
66,hombre,190,95.4,2
1,hombre,NA,10.7,0
35,mujer,165.9,110.7,0
42,mujer,167.7,51.2,3
17,mujer,166.6,82.7,0
44,mujer,161.3,91.5,0
46,hombre,168.7,55.9,2
4,hombre,105.2,16.6,0
10,mujer,139.7,39.9,0
19,hombre,174.1,114.3,2
39,hombre,182.9,69.2,1
10,mujer,151.9,39.7,0
23,hombre,173.1,65.6,4
10,hombre,136.6,29.9,0
59,mujer,149.5,78.1,0
57,mujer,157.9,59.5,5
46,mujer,160.6,59.900000000000006,3
77,mujer,152.1,57.2,0
75,hombre,185.9,104.8,0
72,mujer,169.6,89,0
0,mujer,NA,11.1,0
8,mujer,132.9,26.6,0
80,mujer,157.9,55.8,0
32,hombre,178.3,78.4,2
40,mujer,172.1,35.2,6
45,hombre,179.7,89.3,0
6,hombre,123.3,34.9,0
9,hombre,134.5,27.2,0
23,hombre,163.3,54.7,5
28,mujer,166.1,66.8,2
41,mujer,146.7,52.6,0
39,mujer,160.6,86.9,0
14,hombre,151.7,27.200000000000003,7
5,mujer,107.9,20.9,0
36,mujer,166.1,48.1,3
14,hombre,176.7,91.1,5
68,mujer,154.2,63.2,5
38,hombre,165.9,70.6,2
80,mujer,144.4,56.1,0
66,mujer,153.6,111.2,0
44,mujer,171.6,46.8,4
4,mujer,105.2,16.9,0
12,mujer,166.5,76.8,0
5,mujer,112.6,16.7,0
25,mujer,NA,NA,0
15,hombre,164,42,7
22,hombre,172,69.4,0
19,mujer,159.2,60.4,0
59,hombre,178.3,106.7,0
4,mujer,102,17.9,0
15,mujer,168.9,59.2,5
56,hombre,173.1,91.7,3
10,hombre,147.6,53.3,0
36,hombre,167.5,70,0
43,hombre,174.1,74.9,0
78,mujer,154.2,111.7,0
80,mujer,164.3,42.4,6
66,hombre,163.1,103.2,0
10,mujer,149.3,45.2,0
54,hombre,172.6,68.8,0
80,hombre,176.4,88.1,0
8,hombre,134.7,32.4,0
46,hombre,185.5,92.7,5
38,mujer,158,71.4,0
2,hombre,92.3,13.2,0
13,hombre,164.2,43.4,3
26,hombre,170.5,64.8,0
19,hombre,173.3,76.7,0
51,mujer,159.4,57.9,0
28,hombre,182,98.5,0
26,mujer,162.3,75.8,0
10,hombre,139.9,32.1,0
13,hombre,155.2,47.7,5
18,mujer,165.6,53,3
18,mujer,NA,NA,1
1,hombre,NA,12.7,0
20,mujer,166,37.4,7
19,mujer,171.1,108.1,0
60,hombre,186.9,80.6,2
56,hombre,179.9,73.5,0
12,mujer,154.2,40.8,1
39,mujer,142.5,62.6,0
62,mujer,165.1,83.7,0
6,hombre,124.7,22,0
19,hombre,181,101.5,0
74,hombre,173.1,90.7,0
27,mujer,173.4,67.2,1
0,mujer,NA,7.8,0
27,mujer,161.8,59.9,0
21,mujer,162.7,74.8,0
4,hombre,114.7,23.6,0
20,mujer,156.1,57.2,0
70,hombre,171.2,55.099999999999994,6
49,hombre,172.9,55.5,7
31,hombre,165.8,77.5,0
60,mujer,165.2,111.9,0
2,mujer,89.5,12.5,0
74,mujer,158.1,99.9,0
3,mujer,99.7,17.8,0
38,hombre,174,72.9,0
3,hombre,95.4,14.1,0
59,mujer,163.4,71.4,0
43,hombre,175.9,93.2,0
70,mujer,174.4,123.3,3
7,mujer,134.3,38.4,0
7,mujer,128.7,24.5,0
13,hombre,158.7,32.4,6
56,hombre,185.5,94.9,6
27,hombre,175.7,96.2,2
66,mujer,160,112.7,2
34,mujer,159.3,98.3,0
20,hombre,165.2,69,0
37,hombre,184.8,67.9,7
55,hombre,174.2,75.4,5
43,hombre,177.9,91.2,0
16,mujer,165.2,64.2,2
74,mujer,166.1,97.6,0
66,mujer,154.2,50.7,0
